  Error on attempt 1/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 1/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
RAM injector started: 757 points, starting at index 0, step=15s, namespace=tcc-ens-expsm-fft-prophet-c-cpu-hv
Logging to: /app/k8s/load/traces/ram_injection_log.csv
  [startup] waiting for pods in tcc-ens-expsm-fft-prophet-c-cpu-hv …
[0/756] 2022-04-10T00:00:00  total_mb=4226  pods=2
  Error on attempt 5/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 1/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 1/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: cannot exec into a container in a completed pod; current phase is Failed
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: Error from server (NotFound): pods "target-app-7b58bf89f-668pv" not found
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: Error from server (NotFound): pods "target-app-7b58bf89f-668pv" not found
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: Error from server (NotFound): pods "target-app-7b58bf89f-668pv" not found
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: Error from server (NotFound): pods "target-app-7b58bf89f-668pv" not found
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: Error from server (NotFound): pods "target-app-7b58bf89f-668pv" not found
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: Error from server (NotFound): pods "target-app-7b58bf89f-668pv" not found
, retrying in 3s …
  Error on attempt 1/10 for pod target-app-57f655b559-8fx9z: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-57f655b559-8fx9z: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-57f655b559-8fx9z: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-57f655b559-8fx9z: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-57f655b559-8fx9z: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-57f655b559-8fx9z: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-57f655b559-8fx9z: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-8fx9z" not found
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-57f655b559-8fx9z: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-8fx9z" not found
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-57f655b559-8fx9z: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-8fx9z" not found
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-57f655b559-8fx9z: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-8fx9z" not found
, retrying in 3s …
  → pod=target-app-757955768f-tljm9 status=200  latency=3243.4ms
[297/756] 2022-04-18T06:00:00  total_mb=5270  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2846.9ms
[298/756] 2022-04-18T06:40:00  total_mb=5384  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2992.3ms
[299/756] 2022-04-18T07:20:00  total_mb=5399  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2902.7ms
[300/756] 2022-04-18T08:00:00  total_mb=4816  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2612.0ms
[301/756] 2022-04-18T08:40:00  total_mb=4915  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2906.0ms
[302/756] 2022-04-18T09:20:00  total_mb=4998  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2680.1ms
[303/756] 2022-04-18T10:00:00  total_mb=5110  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2919.3ms
[304/756] 2022-04-18T10:40:00  total_mb=5119  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2854.4ms
[305/756] 2022-04-18T11:20:00  total_mb=5163  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2766.7ms
[306/756] 2022-04-18T12:00:00  total_mb=5287  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=3035.3ms
[307/756] 2022-04-18T12:40:00  total_mb=5353  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2908.5ms
[308/756] 2022-04-18T13:20:00  total_mb=5456  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=3115.4ms
[309/756] 2022-04-18T14:00:00  total_mb=5453  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2945.0ms
[310/756] 2022-04-18T14:40:00  total_mb=5481  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2917.6ms
[311/756] 2022-04-18T15:20:00  total_mb=5481  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=3168.8ms
[312/756] 2022-04-18T16:00:00  total_mb=5538  pods=1
  → pod=target-app-57f655b559-nhwqs status=ERROR  latency=0.0ms
[313/756] 2022-04-18T16:40:00  total_mb=5663  pods=1
  → pod=target-app-7b58bf89f-668pv status=ERROR  latency=0.0ms
[314/756] 2022-04-18T17:20:00  total_mb=5732  pods=1
  → pod=target-app-7b58bf89f-668pv status=ERROR  latency=0.0ms
[315/756] 2022-04-18T18:00:00  total_mb=5756  pods=1
  → pod=target-app-7b58bf89f-668pv status=ERROR  latency=0.0ms
[316/756] 2022-04-18T18:40:00  total_mb=5754  pods=1
  → pod=target-app-7b58bf89f-668pv status=ERROR  latency=0.0ms
[317/756] 2022-04-18T19:20:00  total_mb=5758  pods=1
  → pod=target-app-7b58bf89f-668pv status=ERROR  latency=0.0ms
[318/756] 2022-04-18T20:00:00  total_mb=5763  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=3211.3ms
[319/756] 2022-04-18T20:40:00  total_mb=5761  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=3248.8ms
[320/756] 2022-04-18T21:20:00  total_mb=4227  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2316.4ms
[321/756] 2022-04-18T22:00:00  total_mb=4351  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2383.4ms
[322/756] 2022-04-18T22:40:00  total_mb=4686  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2414.6ms
[323/756] 2022-04-18T23:20:00  total_mb=4843  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2613.6ms
[324/756] 2022-04-19T00:00:00  total_mb=4949  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2560.8ms
[325/756] 2022-04-19T00:40:00  total_mb=5037  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2921.3ms
[326/756] 2022-04-19T01:20:00  total_mb=5040  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2593.2ms
[327/756] 2022-04-19T02:00:00  total_mb=5123  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2755.0ms
[328/756] 2022-04-19T02:40:00  total_mb=5287  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2774.7ms
[329/756] 2022-04-19T03:20:00  total_mb=5294  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2725.2ms
[330/756] 2022-04-19T04:00:00  total_mb=5218  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=3118.3ms
[331/756] 2022-04-19T04:40:00  total_mb=5240  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2826.9ms
[332/756] 2022-04-19T05:20:00  total_mb=5200  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2771.2ms
[333/756] 2022-04-19T06:00:00  total_mb=5192  pods=1
  → pod=target-app-757955768f-pqr5n status=200  latency=2654.9ms
[334/756] 2022-04-19T06:40:00  total_mb=5224  pods=2
  → pod=target-app-57f655b559-8fx9z status=200  latency=1408.3ms
  → pod=target-app-757955768f-pqr5n status=200  latency=1585.8ms
[335/756] 2022-04-19T07:20:00  total_mb=5422  pods=1
  → pod=target-app-57f655b559-8fx9z status=ERROR  latency=0.0ms
[336/756] 2022-04-19T08:00:00  total_mb=5524  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=2950.6ms
[337/756] 2022-04-19T08:40:00  total_mb=5689  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3157.2ms
[338/756] 2022-04-19T09:20:00  total_mb=5794  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3296.8ms
[339/756] 2022-04-19T10:00:00  total_mb=5788  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3450.3ms
[340/756] 2022-04-19T10:40:00  total_mb=5858  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3486.6ms
[341/756] 2022-04-19T11:20:00  total_mb=5985  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3832.9ms
[342/756] 2022-04-19T12:00:00  total_mb=6065  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3278.3ms
[343/756] 2022-04-19T12:40:00  total_mb=6087  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3449.2ms
[344/756] 2022-04-19T13:20:00  total_mb=6182  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3998.9ms
[345/756] 2022-04-19T14:00:00  total_mb=6243  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3693.2ms
[346/756] 2022-04-19T14:40:00  total_mb=6260  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3714.9ms
[347/756] 2022-04-19T15:20:00  total_mb=6313  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3866.3ms
[348/756] 2022-04-19T16:00:00  total_mb=6316  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3944.2ms
[349/756] 2022-04-19T16:40:00  total_mb=6328  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3652.0ms
[350/756] 2022-04-19T17:20:00  total_mb=6343  pods=1
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=3569.0ms
[351/756] 2022-04-19T18:00:00  total_mb=6289  pods=2
  → pod=target-app-55dc8c66cd-z8vcx status=200  latency=1908.0ms
  → pod=target-app-757955768f-k7qdx status=200  latency=2132.1ms
[352/756] 2022-04-19T18:40:00  total_mb=6303  pods=1
  → pod=target-app-757955768f-k7qdx status=200  latency=3476.5ms
[353/756] 2022-04-19T19:20:00  total_mb=6309  pods=1
  → pod=target-app-757955768f-k7qdx status=200  latency=3532.2ms
[354/756] 2022-04-19T20:00:00  total_mb=6312  pods=1
  → pod=target-app-757955768f-k7qdx status=200  latency=3581.4ms
[355/756] 2022-04-19T20:40:00  total_mb=6330  pods=1
  → pod=target-app-757955768f-k7qdx status=200  latency=3590.4ms
[356/756] 2022-04-19T21:20:00  total_mb=4224  pods=1
  → pod=target-app-757955768f-k7qdx status=200  latency=3199.5ms
[357/756] 2022-04-19T22:00:00  total_mb=4401  pods=1
  → pod=target-app-757955768f-k7qdx status=200  latency=2833.5ms
[358/756] 2022-04-19T22:40:00  total_mb=4727  pods=1
  → pod=target-app-757955768f-k7qdx status=200  latency=2548.7ms
[359/756] 2022-04-19T23:20:00  total_mb=4849  pods=1
  → pod=target-app-757955768f-k7qdx status=200  latency=3068.7ms
[360/756] 2022-04-20T00:00:00  total_mb=4964  pods=1
  → pod=target-app-757955768f-k7qdx status=200  latency=2825.1ms
[361/756] 2022-04-20T00:40:00  total_mb=5049  pods=1
  → pod=target-app-757955768f-k7qdx status=200  latency=2970.1ms
[362/756] 2022-04-20T01:20:00  total_mb=5056  pods=1
  → pod=target-app-757955768f-k7qdx status=200  latency=2829.0ms
[363/756] 2022-04-20T02:00:00  total_mb=5066  pods=1
